# Program:featureCounts v2.0.1; Command:"featureCounts" "-a" "/mnt/d/PERSONAL_SACO/Cubas lab/R/output/macs2_consensus.gff" "-o" "2022_03_09_feature_counts_macs2_consensus.txt" "-t" "gene" "-g" "gene_id" "-O" "-T" "4" "ChIP2_S5_R1_001_sorted.bam" "ChIP3_S6_R1_001_sorted.bam" "ChIP7_S4_R1_001_sorted.bam" "Input2_S2_R1_001_sorted.bam" "Input3_S3_R1_001_sorted.bam" "Input7_S1_R1_001_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	ChIP2_S5_R1_001_sorted.bam	ChIP3_S6_R1_001_sorted.bam	ChIP7_S4_R1_001_sorted.bam	Input2_S2_R1_001_sorted.bam	Input3_S3_R1_001_sorted.bam	Input7_S1_R1_001_sorted.bam
peak_1717	5	12849717	12849924	.	208	46	89	132	51	234	212
peak_1718	5	12851259	12851632	.	374	225	508	734	319	1099	1033
peak_1719	5	12852693	12853083	.	391	149	364	468	159	718	731
peak_1720	5	12853459	12853821	.	363	36	109	144	59	222	225
peak_1721	5	12858971	12859184	.	214	96	147	177	86	271	261
peak_1722	5	12859552	12860167	.	616	176	341	416	155	527	506
peak_1723	5	12862964	12863178	.	215	77	143	172	90	288	278
peak_1724	5	12863555	12864160	.	606	163	283	313	160	544	507
peak_1725	5	12865557	12866276	.	720	209	454	586	240	996	852
peak_1726	5	12866811	12867174	.	364	114	215	281	116	474	397
peak_1727	5	12868167	12868382	.	216	69	137	207	42	223	226
peak_1728	5	12874718	12874928	.	211	28	68	96	13	72	123
peak_1729	5	12881432	12881629	.	198	12	59	72	8	59	96
peak_1730	5	12882862	12882968	.	107	21	40	50	4	41	73
peak_1731	5	13086705	13087037	.	333	89	129	158	14	53	64
peak_1732	5	13261457	13261764	.	308	23	64	93	25	91	107
peak_1733	5	13263068	13263276	.	209	23	45	55	8	36	43
peak_1734	5	13424756	13424963	.	208	59	75	43	2	11	22
peak_1735	5	13666572	13666841	.	270	27	118	106	5	14	28
peak_1736	5	13672055	13672387	.	333	54	166	227	1	12	20
peak_1737	5	13904270	13904526	.	257	27	69	153	5	18	18
peak_1738	5	13973674	13973865	.	192	30	57	98	1	8	6
peak_1739	5	14047205	14047457	.	253	8	78	112	2	15	17
peak_1740	5	14124612	14124759	.	148	20	63	70	1	4	10
peak_1741	5	14739424	14739802	.	379	211	157	70	9	25	39
peak_1742	5	14753086	14753313	.	228	12	74	88	0	10	14
peak_1743	5	14755652	14755992	.	341	37	162	219	3	21	20
peak_1744	5	15011377	15011647	.	271	23	82	149	2	12	21
peak_1745	5	15104257	15104437	.	181	61	55	38	2	10	18
peak_1746	5	15351256	15351462	.	207	23	37	42	4	19	12
peak_1747	5	15409456	15409784	.	329	41	202	228	6	25	28
peak_1748	5	15629934	15630139	.	206	30	73	111	1	17	15
peak_1749	5	15914100	15914349	.	250	61	144	136	1	16	14
peak_1750	5	15955308	15955522	.	215	11	77	123	0	18	22
peak_1751	5	16206900	16207356	.	457	80	287	282	13	34	24
peak_1752	5	16289943	16290318	.	376	109	129	87	6	22	43
peak_1753	5	16388585	16388799	.	215	35	115	107	3	17	28
peak_1754	5	16568246	16568657	.	412	122	373	404	4	27	33
peak_1755	5	16635383	16635652	.	270	34	174	167	6	30	24
peak_1756	5	16722053	16722271	.	219	12	136	112	5	9	28
peak_1757	5	16911513	16911753	.	241	8	74	168	7	34	27
peak_1758	5	17135681	17135903	.	223	28	81	122	2	21	16
peak_1759	5	17190565	17190780	.	216	64	77	87	2	9	8
peak_1760	5	17220655	17220917	.	263	17	80	148	1	15	23
peak_1761	5	17272684	17272955	.	272	37	89	145	4	23	26
peak_1762	5	17323724	17324015	.	292	27	152	126	2	22	26
peak_1763	5	17358129	17358349	.	221	47	125	98	3	5	6
peak_1764	5	17550052	17550396	.	345	19	163	201	2	14	25
peak_1765	5	17722303	17722510	.	208	17	139	88	3	14	10
peak_1766	5	17828457	17829455	.	999	185	304	398	20	95	103
peak_1767	5	18093324	18093669	.	346	31	121	181	12	37	47
peak_1768	5	18117816	18118032	.	217	52	46	45	7	23	29
peak_1769	5	18210486	18210696	.	211	8	55	98	5	13	18
peak_1770	5	18213568	18214332	.	765	46	189	286	7	45	57
peak_1771	5	18239994	18240198	.	205	8	92	119	2	5	18
peak_1772	5	18371148	18371365	.	218	7	62	74	2	13	11
peak_1773	5	18378786	18379071	.	286	27	125	128	2	14	15
peak_1774	5	18484090	18484353	.	264	19	143	153	8	21	26
peak_1775	5	18506993	18507284	.	292	18	129	141	12	28	27
peak_1776	5	18589597	18589805	.	209	36	70	81	5	15	19
peak_1777	5	18747635	18747914	.	280	30	99	123	11	28	28
peak_1778	5	18824891	18825199	.	309	26	134	133	7	29	24
peak_1779	5	18934682	18934888	.	207	132	100	89	16	64	60
peak_1780	5	19079429	19079880	.	452	67	207	346	7	25	29
peak_1781	5	19099490	19099837	.	348	79	389	283	8	33	30
peak_1782	5	19100316	19100620	.	305	94	88	178	2	14	30
peak_1783	5	19163672	19163912	.	241	31	78	101	5	26	23
peak_1784	5	19217953	19218116	.	164	23	89	87	1	11	14
peak_1785	5	19220792	19221130	.	339	55	213	202	4	27	25
peak_1786	5	19225380	19225667	.	288	40	154	151	4	12	27
peak_1787	5	19282940	19283322	.	383	460	336	233	8	29	46
peak_1788	5	19289294	19289836	.	543	8	138	223	7	38	40
peak_1789	5	19290678	19291083	.	406	20	191	273	1	27	33
peak_1790	5	19291379	19292008	.	630	36	174	220	8	42	45
peak_1791	5	19302027	19302281	.	255	17	92	132	2	20	31
peak_1792	5	19308585	19309335	.	751	98	332	468	25	84	82
peak_1793	5	19399137	19399346	.	210	9	98	63	3	12	29
peak_1794	5	19563844	19563860	.	17	0	18	15	4	2	7
peak_1795	5	19711348	19711578	.	231	9	85	145	4	17	16
peak_1796	5	19838315	19838522	.	208	27	77	126	7	8	26
peak_1797	5	19895845	19896059	.	215	14	61	111	3	10	26
peak_1798	5	19899016	19899235	.	220	0	85	121	3	13	17
peak_1799	5	19977868	19978296	.	429	26	179	313	2	35	39
peak_1800	5	20076412	20076635	.	224	81	68	46	4	15	20
peak_1801	5	20084175	20084579	.	405	69	147	235	2	18	18
peak_1802	5	20095342	20095645	.	304	30	96	173	13	27	26
peak_1803	5	20097742	20098133	.	392	155	177	227	25	61	101
peak_1804	5	20193231	20193571	.	341	51	171	179	15	39	38
peak_1805	5	20341807	20341974	.	168	21	89	71	3	16	13
peak_1806	5	20506573	20506886	.	314	44	138	214	4	30	30
peak_1807	5	20900116	20900679	.	564	56	216	276	11	38	52
peak_1808	5	20943167	20943575	.	409	38	207	209	11	36	35
peak_1809	5	21016545	21016787	.	243	25	76	127	4	23	18
peak_1810	5	21075824	21076119	.	296	12	139	170	9	14	25
peak_1811	5	21117822	21118387	.	566	63	199	236	5	33	45
peak_1812	5	21151683	21151940	.	258	14	98	92	4	18	16
peak_1813	5	21161058	21161395	.	338	84	275	253	8	26	16
peak_1814	5	21211773	21212114	.	342	39	173	171	1	16	21
peak_1815	5	21226140	21226365	.	226	14	90	111	7	21	30
peak_1816	5	21236800	21237114	.	315	35	145	169	8	46	39
peak_1817	5	21240522	21240729	.	208	17	63	70	6	22	19
peak_1818	5	21281646	21281870	.	225	28	108	105	2	11	15
peak_1819	5	21306594	21306866	.	273	40	70	165	6	23	18
peak_1820	5	21309599	21309846	.	248	30	92	129	3	20	29
peak_1821	5	21337054	21337426	.	373	67	300	233	5	27	37
peak_1822	5	21454344	21454680	.	337	34	195	175	0	18	23
peak_1823	5	21613842	21614044	.	203	25	99	89	0	8	19
peak_1824	5	21619459	21619720	.	262	38	122	159	4	28	33
peak_1825	5	21692729	21693255	.	527	64	232	197	4	47	30
peak_1826	5	21734212	21734458	.	247	14	116	143	7	13	31
peak_1827	5	21909265	21909635	.	371	42	190	242	4	21	29
peak_1828	5	22054423	22054701	.	279	43	122	143	4	36	42
peak_1829	5	22055421	22055715	.	295	37	162	152	4	14	33
peak_1830	5	22073065	22073302	.	238	127	114	115	5	17	21
peak_1831	5	22115745	22116126	.	382	37	181	141	3	21	32
peak_1832	5	22129182	22129604	.	423	236	308	430	39	118	160
peak_1833	5	22134763	22134976	.	214	21	108	144	3	19	25
peak_1834	5	22136489	22136773	.	285	18	104	214	5	16	25
peak_1835	5	22151158	22151380	.	223	32	93	109	7	34	31
peak_1836	5	22226968	22227241	.	274	20	78	191	9	22	26
peak_1837	5	22359250	22359559	.	310	40	165	171	5	28	27
peak_1838	5	22594372	22594564	.	193	26	85	106	6	17	18
peak_1839	5	22609262	22609641	.	380	89	299	233	1	12	30
peak_1840	5	22627775	22628047	.	273	107	88	140	1	19	23
peak_1841	5	22644905	22645152	.	248	15	86	149	1	10	19
peak_1842	5	22665415	22665546	.	132	18	43	59	4	16	19
peak_1843	5	22757989	22758326	.	338	59	202	285	10	28	45
peak_1844	5	22804618	22804894	.	277	42	93	181	6	20	25
peak_1845	5	23221942	23222334	.	393	141	325	256	1	23	24
peak_1846	5	23222857	23223088	.	232	35	68	91	6	14	23
peak_1847	5	23257481	23257735	.	255	22	132	128	0	17	23
peak_1848	5	23281234	23281513	.	280	48	81	140	4	15	25
peak_1849	5	23298403	23298774	.	372	121	247	318	35	106	111
peak_1850	5	23413441	23413759	.	319	26	241	232	12	32	33
peak_1851	5	23449898	23450095	.	198	14	85	81	12	28	23
peak_1852	5	23483270	23483604	.	335	44	285	336	6	42	48
peak_1853	5	23501181	23501522	.	342	41	222	206	2	27	35
peak_1854	5	23582257	23582580	.	324	45	182	208	7	22	27
peak_1855	5	23584287	23584946	.	660	37	185	281	8	48	56
peak_1856	5	23673342	23673573	.	232	28	78	141	1	11	11
peak_1857	5	23700192	23700555	.	364	64	198	229	13	33	44
peak_1858	5	23898125	23898915	.	791	100	351	351	11	54	62
peak_1859	5	23899464	23899837	.	374	90	244	214	10	25	42
peak_1860	5	23928007	23928251	.	245	24	136	119	3	14	27
peak_1861	5	23999795	24000046	.	252	24	98	135	5	19	31
peak_1862	5	24003649	24003880	.	232	30	136	113	3	13	28
peak_1863	5	24022683	24023111	.	429	123	102	78	14	45	45
peak_1864	5	24110080	24110327	.	248	7	74	112	2	8	17
peak_1865	5	24314650	24314846	.	197	4	77	57	5	17	14
peak_1866	5	24384432	24384761	.	330	47	172	197	3	18	27
peak_1867	5	24436812	24436996	.	185	27	70	71	6	21	17
peak_1868	5	24438062	24438342	.	281	32	101	103	2	12	25
peak_1869	5	24478671	24479074	.	404	63	288	240	6	36	46
peak_1870	5	24501755	24501885	.	131	48	60	18	1	16	28
peak_1871	5	24535402	24536826	.	1425	6740	7376	209	40	161	161
peak_1872	5	24660257	24660519	.	263	61	151	152	6	17	34
peak_1873	5	24685946	24686146	.	201	25	66	101	5	10	18
peak_1874	5	24713345	24713596	.	252	31	76	141	8	29	39
peak_1875	5	24741238	24741652	.	415	236	235	277	27	75	84
peak_1876	5	24765314	24765582	.	269	23	141	151	1	15	28
peak_1877	5	24782033	24782336	.	304	39	155	159	8	24	35
peak_1878	5	24836643	24836941	.	299	38	139	229	9	36	34
peak_1879	5	24886974	24887294	.	321	33	191	230	6	38	21
peak_1880	5	24906902	24907142	.	241	25	78	116	3	12	14
peak_1881	5	24917493	24917711	.	219	14	88	84	2	10	18
peak_1882	5	24994130	24994467	.	338	84	66	123	2	20	33
peak_1883	5	25035618	25035861	.	244	27	90	144	3	16	24
peak_1884	5	25086947	25087557	.	611	109	344	478	5	56	86
peak_1885	5	25158632	25158938	.	307	30	208	164	10	23	30
peak_1886	5	25235273	25235468	.	196	24	89	106	8	17	16
peak_1887	5	25267866	25268065	.	200	22	68	77	8	31	31
peak_1888	5	25268291	25268309	.	19	0	21	12	0	5	4
peak_1889	5	25268373	25268676	.	304	21	112	122	11	41	49
peak_1890	5	25324050	25324870	.	821	96	335	386	7	45	62
peak_1891	5	25336553	25337331	.	779	143	476	548	15	62	66
peak_1892	5	25343973	25344236	.	264	46	109	152	4	20	35
peak_1893	5	25383479	25383730	.	252	19	124	135	1	15	18
peak_1894	5	25431408	25431777	.	370	135	217	284	11	34	24
peak_1895	5	25436951	25437168	.	218	5	66	88	4	27	24
peak_1896	5	25484461	25484707	.	247	17	79	137	3	19	30
peak_1897	5	25518405	25518563	.	159	40	64	69	2	23	24
peak_1898	5	25522645	25522919	.	275	17	143	197	9	19	20
peak_1899	5	25676716	25676952	.	237	13	103	121	1	11	29
peak_1900	5	25700475	25701348	.	874	109	426	421	20	67	77
peak_1901	5	25702421	25702812	.	392	51	190	189	2	30	36
peak_1902	5	25764227	25764445	.	219	9	113	103	3	15	16
peak_1903	5	25887374	25887559	.	186	12	86	102	4	18	18
peak_1904	5	26008672	26008920	.	249	23	145	106	2	16	27
peak_1905	5	26018762	26019040	.	279	52	165	115	7	27	39
peak_1906	5	26036018	26036480	.	463	56	214	270	7	34	39
peak_1907	5	26054654	26054902	.	249	8	122	96	5	19	33
peak_1908	5	26171912	26172166	.	255	55	107	129	3	24	14
peak_1909	5	26231358	26231739	.	382	65	178	174	4	38	35
peak_1910	5	26231898	26232150	.	253	5	115	152	2	14	25
peak_1911	5	26248226	26248430	.	205	22	82	97	1	16	20
peak_1912	5	26335543	26335812	.	270	57	111	116	3	20	17
peak_1913	5	26394421	26394692	.	272	29	82	145	3	14	28
peak_1914	5	26411070	26411277	.	208	22	57	77	10	25	25
peak_1915	5	26427149	26427414	.	266	169	177	225	14	85	89
peak_1916	5	26456263	26456629	.	367	67	192	232	4	21	31
peak_1917	5	26541127	26541473	.	347	81	147	289	7	31	34
peak_1918	5	26572151	26572582	.	432	100	346	369	18	56	56
peak_1919	5	26574631	26574870	.	240	37	117	170	5	22	26
peak_1920	5	26579703	26580018	.	316	48	61	161	6	8	24
peak_1921	5	26605751	26606143	.	393	68	174	200	5	23	34
peak_1922	5	26631121	26631467	.	347	60	303	269	7	31	30
peak_1923	5	26634983	26635285	.	303	47	203	158	1	13	25
peak_1924	5	26645169	26645492	.	324	61	125	155	1	22	24
peak_1925	5	26663192	26663499	.	308	44	126	168	9	28	38
peak_1926	5	26670789	26671085	.	297	48	197	149	4	11	24
peak_1927	5	26692650	26692920	.	271	86	159	226	4	22	25
peak_1928	5	26700654	26700997	.	344	56	156	154	4	41	48
peak_1929	5	26742963	26743256	.	294	61	159	190	5	31	28
peak_1930	5	26795443	26795650	.	208	7	118	91	4	12	19
peak_1931	5	26811137	26811344	.	208	15	76	114	2	16	27
peak_1932	5	26822124	26822441	.	318	43	227	210	3	25	27
peak_1933	5	26833326	26833570	.	245	43	84	137	9	23	32
peak_1934	5	26851679	26852062	.	384	46	161	216	3	27	29
peak_1935	5	26852705	26852894	.	190	24	76	60	4	9	15
peak_1936	5	26877183	26877371	.	189	4	62	110	2	9	8
peak_1937	5	26879565	26879774	.	210	26	113	61	7	31	21
peak_1938	5	26887344	26887517	.	174	17	62	125	1	6	9
peak_1939	5	26903823	26904044	.	222	6	81	98	3	28	31
peak_1940	5	26908712	26908993	.	282	26	153	145	7	18	27
peak_1941	5	26925267	26925451	.	185	8	72	65	1	8	8
peak_1942	5	26949445	26950277	.	833	86	261	336	9	55	57
peak_1943	Pt	486	1719	.	1234	428	690	6264	4486	17168	31311
peak_1944	Pt	8428	9340	.	913	181	268	3283	744	5247	11957
peak_1945	Pt	27078	27523	.	446	92	133	1848	804	3570	6719
peak_1946	Pt	29580	30647	.	1068	243	315	3806	2301	9196	16253
peak_1947	Pt	33069	33633	.	565	194	236	2423	2833	9175	14742
peak_1948	Pt	41658	42110	.	453	115	235	1931	1158	5297	10304
peak_1949	Pt	47222	48883	.	1662	436	769	8543	3608	16784	34278
peak_1950	Pt	55616	56324	.	709	229	247	2912	3896	11600	19853
peak_1951	Pt	84181	94411	.	10231	2226	2810	32222	25641	111178	218447
peak_1952	Pt	94693	99245	.	4553	1061	1261	14335	11528	50159	98240
peak_1953	Pt	99369	110343	.	10975	5717	6849	56547	80070	221989	353307
peak_1954	Pt	128306	143956	.	15651	6867	8293	71148	91843	272159	452523
peak_1955	Pt	144242	154470	.	10229	2179	2834	32188	25232	110624	218693
