# Program:featureCounts v2.0.1; Command:"featureCounts" "-a" "/mnt/d/PERSONAL_SACO/Cubas lab/R/output/macs2_consensus.gff" "-o" "2022_03_10_feature_counts_macs2_consensus.txt" "-t" "gene" "-g" "gene_id" "-O" "-T" "4" "ChIP2_S5_R1_001_sorted.bam" "ChIP3_S6_R1_001_sorted.bam" "ChIP7_S4_R1_001_sorted.bam" "Input2_S2_R1_001_sorted.bam" "Input3_S3_R1_001_sorted.bam" "Input7_S1_R1_001_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	ChIP2_S5_R1_001_sorted.bam	ChIP3_S6_R1_001_sorted.bam	ChIP7_S4_R1_001_sorted.bam	Input2_S2_R1_001_sorted.bam	Input3_S3_R1_001_sorted.bam	Input7_S1_R1_001_sorted.bam
peak_434	1	3770212	3770699	.	488	36	102	153	2	36	35
peak_435	1	3773512	3773835	.	324	11	46	114	5	13	27
peak_436	1	3778685	3778753	.	69	4	19	19	0	10	9
peak_437	1	3780960	3781748	.	789	18	69	64	15	79	90
peak_438	1	3781814	3782018	.	205	4	18	28	13	38	50
peak_439	1	3782562	3783903	.	1342	45	67	110	18	152	162
peak_440	1	3784169	3784735	.	567	19	40	56	15	61	76
peak_441	1	3803992	3804446	.	455	2	97	117	2	26	28
peak_442	1	3806262	3806585	.	324	19	68	52	3	21	21
peak_443	1	3809832	3810202	.	371	15	82	103	0	26	21
peak_444	1	3824657	3824975	.	319	15	125	97	2	22	35
peak_445	1	3837436	3837738	.	303	9	58	71	7	31	22
peak_446	1	3867414	3867900	.	487	142	145	202	14	44	45
peak_447	1	3877708	3878368	.	661	26	112	116	9	43	60
peak_448	1	3878673	3878951	.	279	5	52	91	10	30	31
peak_449	1	3903448	3903583	.	136	1	27	51	3	28	25
peak_450	1	3918305	3918596	.	292	20	51	106	5	17	21
peak_451	1	3931763	3931995	.	233	15	27	56	4	20	36
peak_452	1	3935622	3935768	.	147	12	8	28	1	6	15
peak_453	1	3942407	3943629	.	1223	34	137	317	10	54	82
peak_454	1	3944200	3944493	.	294	17	36	68	1	18	29
peak_455	1	3945077	3945325	.	249	17	47	55	1	32	27
peak_456	1	3947147	3947446	.	300	4	86	84	3	19	21
peak_457	1	3947773	3947985	.	213	6	35	54	6	16	24
peak_458	1	3950849	3951478	.	630	76	181	251	15	73	86
peak_459	1	3981103	3981503	.	401	18	64	110	6	34	23
peak_460	1	3993913	3994221	.	309	4	57	65	2	21	32
peak_461	1	3994842	3995397	.	556	61	138	155	10	38	53
peak_462	1	4021047	4021183	.	137	11	11	37	5	14	14
peak_463	1	4044122	4044443	.	322	25	81	81	9	36	38
peak_464	1	4055967	4056114	.	148	4	13	40	1	7	9
peak_465	1	4060380	4060516	.	137	1	30	39	1	4	5
peak_466	1	4060546	4060587	.	42	0	9	2	0	4	1
peak_467	1	4060671	4060835	.	165	18	14	19	1	7	12
peak_468	1	4081246	4081574	.	329	23	99	79	2	14	18
peak_469	1	4081880	4082133	.	254	42	47	55	0	16	30
peak_470	1	4082476	4082706	.	231	10	41	76	1	13	26
peak_471	1	4086314	4086816	.	503	45	114	126	5	33	54
peak_472	1	4088709	4089033	.	325	11	80	111	5	30	28
peak_473	1	4101324	4101643	.	320	32	61	40	3	17	23
peak_474	1	4102336	4103002	.	667	26	161	170	5	31	37
peak_475	1	4103248	4103758	.	511	14	132	130	3	28	26
peak_476	1	4105127	4105473	.	347	22	31	57	8	21	37
peak_477	1	4106732	4108398	.	1667	60	407	530	12	80	124
peak_478	1	4117442	4118502	.	1061	54	296	414	13	48	77
peak_479	1	4130223	4130430	.	208	8	42	47	4	14	24
peak_480	1	4132240	4132583	.	344	9	69	65	2	22	25
peak_481	1	4140005	4140396	.	392	6	37	106	5	23	20
peak_482	1	4167898	4168118	.	221	12	45	48	1	22	15
peak_483	1	4187968	4188703	.	736	34	123	169	8	41	62
peak_484	1	4208904	4209183	.	280	3	56	92	6	25	36
peak_485	1	4211958	4212061	.	104	18	22	31	5	19	13
peak_486	1	4217071	4217308	.	238	20	74	39	3	14	12
peak_487	1	4217722	4217929	.	208	21	62	57	1	10	8
peak_488	1	4229328	4230785	.	1458	103	393	453	9	72	124
peak_489	1	4231081	4231532	.	452	11	99	93	10	32	38
peak_490	1	4232896	4233084	.	189	8	31	45	0	9	11
peak_491	1	4239089	4239397	.	309	15	48	96	1	10	20
peak_492	1	4239744	4239977	.	234	10	72	90	0	17	10
peak_493	1	4243259	4243466	.	208	15	44	37	4	16	21
peak_494	1	4265256	4265422	.	167	14	44	37	4	15	22
peak_495	1	4266752	4267023	.	272	7	41	81	2	24	25
peak_496	1	4280830	4281169	.	340	27	91	125	1	27	42
peak_497	1	4281907	4283153	.	1247	63	382	346	6	53	101
peak_498	1	4289354	4290469	.	1116	52	182	178	22	97	109
peak_499	1	4290951	4291301	.	351	8	66	102	4	23	31
peak_500	1	4292091	4292313	.	223	14	42	52	1	15	19
peak_501	1	4301210	4301417	.	208	6	27	46	4	14	15
peak_502	1	4317833	4318061	.	229	9	50	46	1	9	11
peak_503	1	4319527	4319742	.	216	4	23	41	0	18	13
peak_504	1	4340273	4340482	.	210	20	6	43	2	15	13
peak_505	1	4341824	4342426	.	603	14	85	89	2	31	44
peak_506	1	4348209	4348623	.	415	12	100	130	9	17	39
peak_507	1	4365309	4365614	.	306	26	46	54	3	20	28
peak_508	1	4406101	4406500	.	400	19	25	40	11	51	55
peak_509	1	4419195	4419453	.	259	29	42	64	1	20	27
peak_510	1	4433157	4433826	.	670	59	288	337	4	35	43
peak_511	1	4458895	4459121	.	227	22	42	45	3	13	20
peak_512	1	4463613	4463899	.	287	3	36	57	2	27	29
peak_513	1	4466768	4467028	.	261	11	54	75	2	19	25
peak_514	1	4515129	4515612	.	484	5	69	101	12	31	49
peak_515	1	4522682	4523082	.	401	105	115	113	5	21	37
peak_516	1	4524704	4524826	.	123	11	19	21	3	14	20
peak_517	1	4525742	4525883	.	142	2	10	39	5	23	14
peak_518	1	4525942	4526979	.	1038	72	420	431	6	44	72
peak_519	1	4531850	4533384	.	1535	126	353	457	14	93	122
peak_520	1	4534923	4535350	.	428	39	87	179	1	25	37
peak_521	1	4535683	4536752	.	1070	70	248	209	6	53	82
peak_522	1	4537250	4537617	.	368	42	132	167	5	39	41
peak_523	1	4538354	4538405	.	52	0	11	12	1	4	7
peak_524	1	4539490	4539771	.	282	17	66	78	1	8	16
peak_525	1	4540002	4541161	.	1160	65	262	267	4	43	91
peak_526	1	4541579	4542393	.	815	45	111	187	13	52	55
peak_527	1	4547306	4547590	.	285	16	57	137	5	23	33
peak_528	1	4548622	4548866	.	245	8	51	49	4	22	22
peak_529	1	4555496	4555628	.	133	15	31	22	1	7	11
peak_530	1	4555708	4556246	.	539	13	137	158	5	26	48
peak_531	1	4559447	4559689	.	243	24	39	56	3	17	30
peak_532	1	4571231	4571445	.	215	4	25	42	4	9	19
peak_533	1	4577897	4578297	.	401	16	46	89	3	18	24
peak_534	1	4578568	4578925	.	358	13	51	51	1	20	26
peak_535	1	4579144	4579219	.	76	9	19	6	2	8	10
peak_536	1	4579319	4579526	.	208	13	21	46	2	12	23
peak_537	1	4579803	4580373	.	571	26	143	171	2	32	45
peak_538	1	4580777	4581300	.	524	43	139	187	8	27	44
peak_539	1	4582113	4582150	.	38	0	2	4	1	1	4
peak_540	1	4582250	4582584	.	335	101	79	147	2	17	24
peak_541	1	4584131	4584631	.	501	14	80	118	7	31	32
peak_542	1	4585268	4585838	.	571	23	88	116	13	32	27
peak_543	1	4586168	4587204	.	1037	16	138	249	8	47	82
peak_544	1	4590194	4591375	.	1182	27	115	253	20	74	89
peak_545	1	4610556	4610998	.	443	37	67	125	8	21	28
peak_546	1	4615604	4615826	.	223	2	41	42	4	11	12
peak_547	1	4621640	4621953	.	314	3	88	121	2	18	22
peak_548	1	4641934	4642225	.	292	20	71	81	2	18	29
peak_549	1	4655502	4655953	.	452	4	130	240	3	41	56
peak_550	1	4657364	4657583	.	220	9	41	72	4	20	20
peak_551	1	4676541	4676828	.	288	10	43	53	3	13	23
peak_552	1	4679856	4680397	.	542	12	151	118	7	51	43
peak_553	1	4712492	4713881	.	1390	178	552	650	20	78	112
peak_554	1	4735511	4735740	.	230	20	44	32	10	25	32
peak_555	1	4739839	4740067	.	229	13	36	70	5	22	29
peak_556	1	4747147	4747431	.	285	4	47	69	3	10	9
peak_557	1	4760184	4760466	.	283	22	94	50	1	29	26
peak_558	1	4772630	4773024	.	395	48	101	74	5	26	41
peak_559	1	4787293	4787516	.	224	9	40	66	3	18	24
peak_560	1	4807702	4808067	.	366	53	45	75	5	30	39
peak_561	1	4842131	4842555	.	425	21	86	166	7	63	54
peak_562	1	4845661	4845930	.	270	25	27	109	3	19	29
peak_563	1	4854557	4854804	.	248	18	73	63	5	24	28
peak_564	1	4864143	4864490	.	348	38	113	82	5	32	33
peak_565	1	4877352	4877711	.	360	35	85	120	1	17	22
peak_566	1	4882002	4882381	.	380	36	47	40	2	27	37
peak_567	1	4893222	4893876	.	655	30	154	133	8	40	61
peak_568	1	4894222	4895343	.	1122	65	173	229	8	54	74
peak_569	1	4902914	4903483	.	570	66	200	230	7	39	31
peak_570	1	4903957	4904208	.	252	11	57	95	3	12	26
peak_571	1	4921668	4921884	.	217	4	36	25	1	11	15
peak_572	1	4934516	4934863	.	348	24	97	112	16	39	42
peak_573	1	4946022	4946201	.	180	2	34	34	3	8	13
peak_574	1	4952927	4953118	.	192	2	24	62	6	12	7
peak_575	1	4959139	4959619	.	481	43	114	149	9	65	69
peak_576	1	4970024	4970674	.	651	31	57	145	5	43	67
peak_577	1	4973839	4974035	.	197	6	38	28	2	18	21
peak_578	1	4975738	4975959	.	222	11	47	67	3	12	22
peak_579	1	4976157	4976428	.	272	17	65	50	3	14	19
peak_580	1	4977427	4977511	.	85	8	3	10	0	11	10
peak_581	1	4987510	4987894	.	385	53	194	254	4	28	26
peak_582	1	4988917	4989160	.	244	3	38	88	3	13	20
peak_583	1	4991078	4991428	.	351	19	47	61	13	42	40
peak_584	1	4994503	4994774	.	272	7	37	69	6	18	35
peak_585	1	5003764	5003971	.	208	9	44	47	1	13	18
peak_586	1	5004350	5004734	.	385	6	49	74	4	14	21
peak_587	1	5005160	5005493	.	334	16	74	93	6	14	30
peak_588	1	5017902	5018354	.	453	25	151	164	3	27	49
peak_589	1	5022305	5022577	.	273	6	50	101	5	21	25
peak_590	1	5042307	5042703	.	397	6	57	132	3	20	18
peak_591	1	5057028	5057193	.	166	0	41	48	2	14	18
peak_592	1	5060514	5060961	.	448	20	68	112	4	36	44
peak_593	1	5065520	5065789	.	270	3	28	48	0	10	23
peak_594	1	5066046	5066304	.	259	6	43	64	3	18	32
peak_595	1	5068999	5069329	.	331	13	66	93	1	9	12
peak_596	1	5070365	5071115	.	751	72	144	162	8	41	55
peak_597	1	5072327	5072346	.	20	9	24	0	0	8	3
peak_598	1	5077798	5078138	.	341	23	34	108	2	17	18
peak_599	1	5078460	5078570	.	111	2	18	15	0	9	20
peak_600	1	5102252	5102459	.	208	9	26	61	3	18	19
peak_601	1	5106853	5107158	.	306	15	57	87	4	20	20
peak_602	1	5115568	5115913	.	346	32	106	127	1	24	31
peak_603	1	5124297	5124649	.	353	2	36	103	2	16	26
peak_604	1	5126256	5127227	.	972	72	223	296	8	51	70
peak_605	1	5127550	5127922	.	373	9	85	81	2	20	24
peak_606	1	5128499	5128768	.	270	11	47	70	2	33	20
peak_607	1	5131366	5131665	.	300	18	63	103	2	25	25
peak_608	1	5135028	5135235	.	208	9	66	75	2	14	28
peak_609	1	5144182	5144542	.	361	14	102	131	4	17	34
peak_610	1	5146622	5147349	.	728	82	211	195	17	58	67
peak_611	1	5147754	5148312	.	559	71	269	231	6	42	48
peak_612	1	5149207	5149345	.	139	1	18	24	0	9	13
peak_613	1	5151235	5151523	.	289	10	66	76	4	20	30
peak_614	1	5170951	5171235	.	285	35	40	50	7	15	27
peak_615	1	5176249	5176456	.	208	14	37	25	2	18	15
peak_616	1	5189860	5190067	.	208	21	19	45	2	23	17
peak_617	1	5196801	5196903	.	103	15	25	17	1	12	20
peak_618	1	5198987	5199283	.	297	7	53	84	7	15	16
peak_619	1	5205678	5206128	.	451	100	100	217	21	53	48
peak_620	1	5212038	5212656	.	619	37	225	290	13	54	61
peak_621	1	5219991	5220472	.	482	16	111	114	14	42	51
peak_622	1	5223961	5224374	.	414	29	179	167	8	54	46
peak_623	1	5227822	5228396	.	575	37	50	141	15	45	48
peak_624	1	5236599	5237270	.	672	16	80	164	6	40	54
peak_625	1	5237516	5237758	.	243	15	45	49	2	31	22
peak_626	1	5243209	5243484	.	276	23	46	92	4	27	32
peak_627	1	5249332	5249365	.	34	0	34	22	4	7	5
peak_628	1	5249473	5249774	.	302	24	76	137	10	29	32
peak_629	1	5265225	5265685	.	461	38	99	85	4	33	43
peak_630	1	5271964	5272179	.	216	11	58	49	3	28	26
peak_631	1	5274060	5274301	.	242	14	72	72	6	23	26
peak_632	1	5277448	5278434	.	987	50	310	386	21	71	82
peak_633	1	5279841	5280195	.	355	15	44	84	6	16	39
peak_634	1	5281726	5282118	.	393	57	158	93	4	23	34
peak_635	1	5282376	5282681	.	306	17	55	86	5	36	29
peak_636	1	5289958	5290270	.	313	30	133	64	1	25	37
peak_637	1	5295582	5296027	.	446	56	61	123	12	48	45
peak_638	1	5296839	5296917	.	79	12	11	22	1	6	13
peak_639	1	5297994	5298479	.	486	16	38	131	20	75	76
peak_640	1	5304154	5304229	.	76	0	12	11	3	13	11
peak_641	1	5324624	5325524	.	901	64	192	205	7	35	69
peak_642	1	5325974	5326181	.	208	11	32	25	1	12	20
peak_643	1	5339352	5340158	.	807	120	177	193	22	83	92
peak_644	1	5345226	5345534	.	309	24	59	80	5	34	32
peak_645	1	5350463	5350799	.	337	12	41	82	4	11	31
peak_646	1	5360274	5360481	.	208	2	49	56	1	11	16
peak_647	1	5360489	5360696	.	208	25	30	25	1	5	15
peak_648	1	5366678	5367054	.	377	1	54	82	3	41	47
peak_649	1	5385081	5385509	.	429	12	81	116	4	14	23
peak_650	1	5386087	5387330	.	1244	87	258	421	12	77	94
peak_651	1	5387548	5388801	.	1254	60	224	299	10	72	107
peak_652	1	5389139	5389409	.	271	39	41	63	1	12	23
peak_653	1	5392639	5393011	.	373	20	81	100	4	20	29
peak_654	1	5396475	5397092	.	618	77	145	223	16	35	47
peak_655	1	5398766	5399102	.	337	43	118	123	5	32	58
peak_656	1	5404252	5404459	.	208	6	35	58	3	16	14
peak_657	1	5410642	5411021	.	380	40	167	111	1	32	29
peak_658	1	5421127	5421684	.	558	14	139	75	14	46	60
peak_659	1	5423131	5423376	.	246	11	33	65	3	14	21
peak_660	1	5423537	5423834	.	298	14	78	82	4	18	34
peak_661	1	5425220	5425737	.	518	34	104	118	5	22	48
peak_662	1	5438379	5438551	.	173	21	43	15	3	14	16
peak_663	1	5442065	5442705	.	641	75	175	195	10	62	65
peak_664	1	5443664	5443922	.	259	11	88	80	2	11	25
peak_665	1	5447881	5448111	.	231	7	48	53	3	16	19
peak_666	1	5479670	5480029	.	360	29	92	88	9	42	52
peak_667	1	5481264	5481562	.	299	11	59	67	4	24	29
peak_668	1	5485586	5485907	.	322	12	57	94	1	16	24
peak_669	1	5507495	5507620	.	126	0	11	23	0	16	12
peak_670	1	5525107	5525559	.	453	38	160	198	1	42	54
peak_671	1	5531853	5532353	.	501	52	278	237	6	49	43
peak_672	1	5562817	5563035	.	219	5	32	54	4	15	22
peak_673	1	5573866	5574226	.	361	25	143	136	10	42	41
peak_674	1	5593038	5593412	.	375	20	131	146	3	34	41
peak_675	1	5614160	5614392	.	233	0	15	51	1	13	16
peak_676	1	5633566	5633970	.	405	70	40	88	2	35	30
peak_677	1	5685127	5685315	.	189	6	59	48	2	9	13
peak_678	1	5685369	5685407	.	39	12	16	7	0	10	7
peak_679	1	5727310	5727766	.	457	15	166	241	16	50	46
peak_680	1	5734148	5734430	.	283	58	70	59	2	24	30
peak_681	1	5758274	5758748	.	475	24	97	161	8	56	47
peak_682	1	5773332	5773515	.	184	5	35	49	1	19	22
peak_683	1	5828796	5829259	.	464	26	62	122	2	24	31
peak_684	1	5835538	5836215	.	678	14	49	188	5	55	86
peak_685	1	5836523	5836737	.	215	20	66	55	1	15	18
peak_686	1	5842812	5843097	.	286	12	80	54	0	9	17
peak_687	1	5850728	5850964	.	237	24	33	38	1	16	18
peak_688	1	5851470	5851828	.	359	35	60	81	4	22	22
peak_689	1	5864779	5864992	.	214	7	58	66	7	14	26
peak_690	1	5871292	5871483	.	192	4	40	27	2	8	13
peak_691	1	5879091	5879414	.	324	11	28	62	0	15	42
peak_692	1	5890643	5891186	.	544	48	149	237	11	27	42
peak_693	1	5938690	5939514	.	825	69	129	250	6	34	60
peak_694	1	5940040	5940496	.	457	37	76	96	10	49	40
peak_695	1	5941223	5941787	.	565	22	78	183	11	54	55
peak_696	1	5944641	5945249	.	609	47	180	171	8	40	57
peak_697	1	5946249	5946860	.	612	28	143	88	11	38	52
peak_698	1	5954997	5955290	.	294	18	58	83	3	17	21
peak_699	1	5958172	5958198	.	27	0	5	15	0	3	6
peak_700	1	5962520	5962766	.	247	14	38	62	8	24	21
peak_701	1	5963564	5964072	.	509	16	84	200	4	21	34
peak_702	1	5964614	5965427	.	814	49	221	171	8	35	77
peak_703	1	5996941	5997297	.	357	7	85	74	4	26	19
peak_704	1	5998556	5998859	.	304	17	146	104	8	38	36
peak_705	1	6014826	6016635	.	1810	111	261	440	10	112	144
peak_706	1	6033947	6034495	.	549	35	101	145	2	31	35
peak_707	1	6049537	6049837	.	301	22	122	85	5	20	22
peak_708	1	6058725	6058891	.	167	7	16	39	5	16	17
peak_709	1	6061931	6062396	.	466	46	94	119	18	68	49
peak_710	1	6127344	6127680	.	337	27	34	69	1	25	26
peak_711	1	6137524	6137939	.	416	25	88	83	2	20	24
peak_712	1	6155723	6156056	.	334	6	42	79	10	26	40
peak_713	1	6173843	6174043	.	201	7	49	34	1	12	18
peak_714	1	6174254	6174965	.	712	176	441	657	22	66	80
peak_715	1	6183719	6184069	.	351	3	62	46	3	23	26
peak_716	1	6191564	6191770	.	207	3	13	35	3	17	19
peak_717	1	6193935	6194605	.	671	17	42	93	11	56	64
peak_718	1	6201580	6201951	.	372	17	51	65	4	34	31
peak_719	1	6218276	6218588	.	313	1	56	66	3	15	23
peak_720	1	6219385	6219690	.	306	8	49	70	2	18	25
peak_721	1	6221837	6222133	.	297	7	54	80	2	20	31
peak_722	1	6228375	6228678	.	304	35	73	84	3	20	34
peak_723	1	6229310	6229476	.	167	1	35	38	4	17	21
peak_724	1	6231372	6231815	.	444	63	159	159	9	33	46
peak_725	1	6240195	6240542	.	348	22	41	72	5	34	24
peak_726	1	6266488	6267068	.	581	13	32	123	13	43	43
peak_727	1	6267460	6267895	.	436	23	89	125	7	12	36
peak_728	1	6269369	6269692	.	324	4	82	67	5	22	32
peak_729	1	6298873	6299094	.	222	15	51	63	1	15	21
peak_730	1	6303923	6304189	.	267	8	56	53	3	17	24
peak_731	1	6324836	6324985	.	150	10	37	20	5	16	16
peak_732	1	6326705	6327382	.	678	30	223	203	5	24	44
peak_733	1	6331077	6331297	.	221	15	79	27	2	14	18
peak_734	1	6333100	6333862	.	763	23	151	150	7	37	72
peak_735	1	6335294	6336205	.	912	53	156	137	9	57	69
peak_736	1	6352228	6352658	.	431	17	134	122	5	30	43
peak_737	1	6360043	6360895	.	853	28	116	205	8	35	50
peak_738	1	6361431	6361613	.	183	7	31	49	3	11	28
peak_739	1	6384572	6384794	.	223	23	48	46	0	7	8
peak_740	1	6388255	6388417	.	163	0	35	33	1	7	12
peak_741	1	6388971	6389726	.	756	42	135	139	7	42	50
peak_742	1	6389849	6390205	.	357	14	63	75	4	30	30
peak_743	1	6393113	6393460	.	348	25	50	99	7	37	33
peak_744	1	6405715	6405915	.	201	8	38	66	4	23	18
peak_745	1	6419069	6419407	.	339	6	69	159	7	42	48
peak_746	1	6431225	6431456	.	232	8	28	71	2	19	19
peak_747	1	6443615	6443977	.	363	12	72	87	4	16	23
peak_748	1	6444331	6444495	.	165	4	28	55	1	4	11
peak_749	1	6446289	6446801	.	513	20	82	124	11	47	51
peak_750	1	6447192	6447215	.	24	11	56	4	0	0	3
peak_751	1	6447357	6447623	.	267	16	29	80	4	14	25
peak_752	1	6453524	6453731	.	208	10	34	65	1	11	22
peak_753	1	6457033	6457496	.	464	64	88	71	4	27	30
peak_754	1	6462577	6462611	.	35	10	3	2	1	5	4
peak_755	1	6463363	6464173	.	811	75	229	254	9	49	66
peak_756	1	6488984	6489350	.	367	17	87	89	2	31	37
peak_757	1	6494379	6494938	.	560	14	68	128	2	24	52
peak_758	1	6497770	6498011	.	242	33	37	80	3	11	9
peak_759	1	6498561	6498786	.	226	0	42	56	8	20	11
peak_760	1	6511693	6511999	.	307	11	57	82	2	20	13
peak_761	1	6512367	6513007	.	641	62	297	249	3	31	55
peak_762	1	6513397	6513796	.	400	11	61	110	4	31	19
peak_763	1	6528291	6528700	.	410	29	57	112	5	28	31
peak_764	1	6539324	6539547	.	224	10	10	12	1	16	9
peak_765	1	6541211	6541303	.	93	0	10	7	4	13	11
peak_766	1	6541973	6543853	.	1881	119	275	381	23	130	185
peak_767	1	6560812	6561048	.	237	24	32	53	2	22	22
peak_768	1	6562739	6563028	.	290	5	131	94	5	24	14
peak_769	1	6563453	6563709	.	257	7	40	54	3	8	19
peak_770	1	6579174	6579505	.	332	19	73	89	4	18	19
peak_771	1	6579902	6580110	.	209	6	35	31	0	10	12
peak_772	1	6601695	6601947	.	253	9	88	76	7	32	36
peak_773	1	6605894	6606305	.	412	55	87	150	6	28	28
peak_774	1	6612434	6612791	.	358	26	106	98	6	23	31
peak_775	1	6619967	6620267	.	301	8	52	96	3	23	37
peak_776	1	6620716	6621514	.	799	86	235	267	13	55	60
peak_777	1	6622088	6622251	.	164	4	24	35	1	10	12
peak_778	1	6625987	6626228	.	242	14	39	54	1	12	15
peak_779	1	6627588	6628056	.	469	42	150	190	8	31	33
peak_780	1	6633016	6634127	.	1112	46	167	264	10	54	63
peak_781	1	6634546	6634872	.	327	4	64	72	0	21	39
peak_782	1	6635719	6636137	.	419	65	137	81	6	19	35
peak_783	1	6637764	6638024	.	261	15	84	54	2	20	26
peak_784	1	6638732	6638961	.	230	15	18	32	3	11	17
peak_785	1	6641339	6641721	.	383	50	116	106	4	8	23
peak_786	1	6642888	6643763	.	876	47	205	269	9	62	80
peak_787	1	6655346	6655554	.	209	6	33	37	3	11	17
peak_788	1	6659410	6659516	.	107	7	10	9	1	11	16
peak_789	1	6673370	6673738	.	369	6	61	75	4	11	15
peak_790	1	6683429	6683679	.	251	6	44	96	3	21	27
peak_791	1	6684310	6684631	.	322	16	44	79	3	13	20
peak_792	1	6686742	6686949	.	208	15	15	51	5	17	22
peak_793	1	6687036	6687464	.	429	11	81	109	1	11	20
peak_794	1	6688346	6688741	.	396	6	93	114	4	25	21
peak_795	1	6697837	6698132	.	296	32	61	64	3	12	23
peak_796	1	6705178	6705377	.	200	11	20	12	0	4	5
peak_797	1	6706886	6707047	.	162	1	7	17	2	19	19
peak_798	1	6714180	6714512	.	333	9	49	68	4	16	22
peak_799	1	6714711	6715115	.	405	67	130	143	9	38	41
peak_800	1	6728662	6729163	.	502	65	130	170	11	35	32
peak_801	1	6734965	6735448	.	484	31	78	139	6	26	34
peak_802	1	6737732	6738163	.	432	56	124	214	5	39	56
peak_803	1	6753921	6754634	.	714	177	513	608	19	73	96
peak_804	1	6763081	6763216	.	136	5	26	34	2	7	20
peak_805	1	6774432	6774775	.	344	15	63	54	3	28	40
peak_806	1	6790429	6790633	.	205	7	28	65	2	11	26
peak_807	1	6799674	6800061	.	388	16	103	99	5	28	32
peak_808	1	6802639	6803418	.	780	45	131	283	7	64	73
peak_809	1	6812453	6812908	.	456	25	89	98	2	12	17
peak_810	1	6825913	6826146	.	234	9	45	66	3	16	25
peak_811	1	6832091	6832126	.	36	0	7	14	1	7	2
peak_812	1	6832191	6832413	.	223	9	43	33	5	28	28
peak_813	1	6844994	6845244	.	251	23	52	97	6	32	23
peak_814	1	6861471	6861704	.	234	7	41	57	1	16	16
peak_815	1	6862662	6863269	.	608	8	107	194	8	52	67
peak_816	1	6863637	6863711	.	75	0	5	23	0	6	14
peak_817	1	6864851	6865180	.	330	7	54	57	4	21	25
peak_818	1	6865414	6866311	.	898	48	94	170	5	32	34
peak_819	1	6882407	6882701	.	295	8	64	57	2	17	15
peak_820	1	6883259	6883448	.	190	5	24	58	4	33	32
peak_821	1	6884507	6884856	.	350	37	51	70	3	20	30
peak_822	1	6894632	6894948	.	317	30	60	86	3	26	28
peak_823	1	6898520	6898789	.	270	6	67	60	7	18	22
peak_824	1	6899535	6900052	.	518	55	108	225	10	45	62
peak_825	1	6920320	6921041	.	722	25	135	108	6	34	62
peak_826	1	6932570	6932957	.	388	40	159	251	9	38	47
peak_827	1	6939489	6939814	.	326	16	63	101	3	19	38
peak_828	1	6946397	6946557	.	161	14	40	54	6	22	41
peak_829	1	6946744	6947119	.	376	15	76	95	11	51	57
peak_830	1	6951295	6951684	.	390	32	40	44	2	36	41
peak_831	1	6959232	6959827	.	596	16	121	119	17	63	64
peak_832	1	6965607	6965985	.	379	38	124	95	9	25	35
peak_833	1	6966840	6967143	.	304	18	101	65	4	20	16
peak_834	1	6971134	6971449	.	316	24	64	70	7	18	32
peak_835	1	6996027	6996249	.	223	15	40	54	1	27	25
peak_836	1	7004560	7004767	.	208	0	19	24	6	21	19
peak_837	1	7016349	7016675	.	327	1	31	59	4	22	27
peak_838	1	7024963	7025380	.	418	48	56	64	46	127	107
peak_839	1	7028119	7028354	.	236	10	42	40	2	19	20
peak_840	1	7031955	7032162	.	208	5	19	42	3	12	29
peak_841	1	7038458	7038686	.	229	1	44	47	4	12	25
peak_842	1	7055936	7056368	.	433	119	167	252	9	71	72
peak_843	1	7061943	7062139	.	197	13	33	63	3	9	21
peak_844	1	7071394	7071803	.	410	217	210	263	41	121	108
peak_845	1	7077242	7077449	.	208	0	33	61	2	20	12
peak_846	1	7083828	7085114	.	1287	21	182	251	36	113	124
peak_847	1	7085677	7086003	.	327	23	39	57	1	20	21
peak_848	1	7086512	7087513	.	1002	52	172	277	6	55	64
peak_849	1	7087994	7088166	.	173	2	53	74	0	5	11
peak_850	1	7089024	7089449	.	426	36	85	111	5	37	37
peak_851	1	7089812	7090820	.	1009	104	224	398	11	56	80
peak_852	1	7091074	7091217	.	144	12	20	52	3	11	14
peak_853	1	7103395	7103686	.	292	33	80	110	3	32	39
peak_854	1	7149830	7150022	.	193	10	21	40	0	10	15
peak_855	1	7150509	7150735	.	227	29	40	43	5	18	30
peak_856	1	7154413	7154657	.	245	0	50	56	1	14	16
peak_857	1	7160609	7160982	.	374	17	72	110	9	19	26
peak_858	1	7176470	7176791	.	322	8	39	85	4	37	36
peak_859	1	7179241	7179627	.	387	27	63	92	6	17	37
peak_860	1	7183179	7183299	.	121	14	26	28	1	11	12
peak_861	1	7216793	7217231	.	439	13	97	118	7	38	42
peak_862	1	7235563	7236488	.	926	43	163	194	10	55	84
peak_863	1	7237127	7237503	.	377	52	119	154	5	29	31
peak_864	1	7239246	7239566	.	321	61	110	143	11	48	56
peak_865	1	7242766	7242845	.	80	6	9	11	1	7	13
peak_866	1	7250522	7250823	.	302	9	47	108	0	23	21
peak_867	1	7261335	7261762	.	428	24	164	165	8	27	25
peak_868	1	7267388	7268115	.	728	43	168	186	7	39	54
peak_869	1	7270151	7270974	.	824	51	166	195	33	89	100
peak_870	1	7294981	7295173	.	193	0	33	38	1	7	12
peak_871	1	7321922	7322009	.	88	4	15	11	0	4	10
